"name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","occurrenceRemarks","nomenclaturalCode","institutionID","locality","language","type","individualCount","organismQuantity","organismQuantityType","eventID","http://rs.tdwg.org/dwc/terms/organismQuantity","occurrenceStatus","organismID","datasetID","http://rs.tdwg.org/dwc/terms/organismQuantityType","habitat","higherGeography","county","vernacularName","higherClassification","elevation","elevationAccuracy","continent","municipality","preparations","verbatimElevation","recordNumber","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","lifeStage","created","associatedSequences","island","infraspecificEpithet","islandGroup","taxonRemarks","depth","fieldNumber","previousIdentifications","accessRights","nomenclaturalStatus","ownerInstitutionCode","bibliographicCitation","establishmentMeans","informationWithheld","reproductiveCondition","georeferencedDate","georeferencedBy","verbatimSRS","disposition","otherCatalogNumbers","dynamicProperties","georeferenceVerificationStatus","waterBody","verbatimCoordinateSystem","fieldNotes","samplingProtocol","networkKeys","identificationVerificationStatus","locationAccordingTo","identificationRemarks","identificationQualifier","http://unknown.org/recordId","associatedTaxa","verbatimTaxonRank","source","projectId","materialSampleID"
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",135.233,34.783298,"gass84,preswcd","gbif","729277748","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","81031dbc-47f2-470d-9efa-e809b8310d62","c3367060-856b-11d9-8486-b8a03c50a862","8120860c-d51c-4f5f-b865-3c8e39eb6915","JP","DWC_ARCHIVE","2020-06-24T01:33:02.154+0000","2020-06-26T11:48:01.898+0000",133,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Hyogo",1987,7,12,1987-07-12,"2006-01-30T00:00:00.000+0000","2020-06-26T11:48:01.898+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","JP","[]","[]","Japan",NA,"urn:catalog:HYO:VP:C1-165645",NA,NA,NA,NA,"729277748","VP","urn:catalog:HYO:VP:C1-165645",NA,"C1-165645","T.Kobayashi",NA,"HYO",NA,NA,NA,NA,"HYO Vascular Plant Specimens Ver. 1.0",NA,NA,"Hyogo Pref.; Kobe-shi, Kita-ku, Shimokarato, Mizunashidani(Mt. Takao)","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","1086028116","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","96c33790-a2b5-11de-9f79-b8a03c50a862","7050ce20-c75e-11dd-87ef-b8a03c50a862","08eefeeb-e20f-4482-8e0f-f218547e2f50","TW","DWC_ARCHIVE","2020-07-16T12:08:58.167+0000","2020-07-16T12:11:28.820+0000",150,"UNKNOWN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,NA,1987,10,25,1987-10-25,"2014-02-21T00:00:00.000+0000","2020-07-16T12:11:28.820+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Magnoliopsida",NA,"[]","[]",NA,"Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","HAST-21282",NA,NA,NA,NA,"1086028116","HAST-21282","HAST-21282",NA,"21282","Shu-Miaw Chaw",NA,"HAST",NA,NA,NA,NA,NA,NA,NA,NA,"English, Chinese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"昆欄樹",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"204821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","2514010946","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2020-08-06T02:42:14.603+0000","2020-08-06T03:45:39.132+0000",159,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,NA,1987,10,1,1987-10-01,NA,"2020-08-06T03:45:39.132+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan","Naturalis Biodiversity Center","L.1717913@BRAHMS",NA,NA,NA,NA,"2514010946","Botany","https://data.biodiversitydata.nl/naturalis/specimen/L.1717913",NA,"L.1717913","Masuda S",NA,NA,NA,NA,NA,NA,NA,"ICN","Naturalis Biodiversity Center","Ashu Experimental Forest of Kyoto University, Miyama-cho, Kitakuwata-gun, Kyoto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Magnoliopsidae|Trochodendrales|Trochodendraceae",NA,NA,"ASIA",NA,NA,NA,"Masuda, S  s.n. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",121.14,22.76,"cucdmis,gass84","gbif","2417385565","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","3942a8dc-9f01-420d-a829-01675dc01c73","a2fa5b68-3ebf-4845-abc5-f456d251386f","26706e39-4208-42b6-9d12-2b60b0acf1a3","CN","DWC_ARCHIVE","2020-02-04T14:10:03.277+0000","2020-02-10T10:13:04.771+0000",4,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"台<U+6E7E>",1987,NA,NA,1987-01-01,NA,"2020-02-10T10:13:04.771+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","CN","[]","[]","China",NA,"5714755",NA,NA,NA,NA,"2417385565",NA,"5714755",NA,"00980302","Robert F.Thorne et al.",NA,"PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"台<U+4E1C><U+53BF>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,"http://www.nsii.org.cn/2017/specimen.php?id=5714755",NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",121.55,25.09,"cucdmis,gass84","gbif","2417387271","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","3942a8dc-9f01-420d-a829-01675dc01c73","a2fa5b68-3ebf-4845-abc5-f456d251386f","26706e39-4208-42b6-9d12-2b60b0acf1a3","CN","DWC_ARCHIVE","2020-02-04T14:10:03.277+0000","2020-02-10T10:13:02.637+0000",4,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"台<U+6E7E>",1987,NA,NA,1987-01-01,NA,"2020-02-10T10:13:02.637+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","CN","[]","[]","China",NA,"5714753",NA,NA,NA,NA,"2417387271",NA,"5714753",NA,"00980304","Shu-Miaw Chaw",NA,"PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"台北市",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,"http://www.nsii.org.cn/2017/specimen.php?id=5714753",NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",139.08423,36.0085,"gass84","gbif","393113044","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","7adffacc-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-23T07:08:28.382+0000","2020-03-23T07:09:03.202+0000",97,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Saitama",1986,4,21,1986-04-21,"2011-04-21T02:02:08.000+0000","2020-03-23T07:09:03.202+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","JP","[]","[]","Japan",NA,"7795",NA,NA,NA,NA,"393113044","As","a8b31264-f1a3-11e6-9505-70e2840fc270",NA,"7795",NA,NA,"SMNH",NA,NA,NA,NA,NA,NA,NA,"Ohchigawa","en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Saitama|Chichibu-gun Otakimura|Ohchigawa","Chichibu-gun Otakimura","<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|Angiospermae|Dicotyledoneae|Magnoliales|Trochodendraceae|Trochodendron|aralioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",139.32079,35.94208,"gass84","gbif","393113045","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","7adffacc-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-23T07:08:28.382+0000","2020-03-23T07:09:03.202+0000",97,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Saitama",1986,5,25,1986-05-25,"2011-04-21T02:02:08.000+0000","2020-03-23T07:09:03.202+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","JP","[]","[]","Japan",NA,"7796",NA,NA,NA,NA,"393113045","As","a8b33f00-f1a3-11e6-ae3a-70e2840fc270",NA,"7796",NA,NA,"SMNH",NA,NA,NA,NA,NA,NA,NA,"Mt. Warabiyama","en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Saitama|Iruma-gun Nagurimura|Mt. Warabiyama","Iruma-gun Nagurimura","<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|Angiospermae|Dicotyledoneae|Magnoliales|Trochodendraceae|Trochodendron|aralioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","1085998656","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","96c33790-a2b5-11de-9f79-b8a03c50a862","7050ce20-c75e-11dd-87ef-b8a03c50a862","08eefeeb-e20f-4482-8e0f-f218547e2f50","TW","DWC_ARCHIVE","2020-07-16T12:08:58.167+0000","2020-07-16T12:11:28.048+0000",150,"UNKNOWN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,NA,1986,6,25,1986-06-25,"2014-02-21T00:00:00.000+0000","2020-07-16T12:11:28.048+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Magnoliopsida",NA,"[]","[]",NA,"Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN","HAST-72576",NA,NA,NA,NA,"1085998656","HAST-72576","HAST-72576",NA,"72576","T. Y. Aleck Yang",NA,"HAST",NA,NA,NA,NA,NA,NA,NA,NA,"English, Chinese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"昆欄樹",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"204821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","2515163450","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2020-08-06T02:42:14.603+0000","2020-08-06T03:45:47.344+0000",159,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,NA,1986,6,25,1986-06-25,NA,"2020-08-06T03:45:47.344+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Magnoliopsida","TW","[]","[]","Taiwan","Naturalis Biodiversity Center","L.4214226@BRAHMS",NA,NA,NA,NA,"2515163450","Botany","https://data.biodiversitydata.nl/naturalis/specimen/L.4214226",NA,"L.4214226","Yang TYA; Hsu FS",NA,NA,NA,NA,NA,NA,NA,"ICN","Naturalis Biodiversity Center","Nantou Hsien X, Jenai Hsiang X, Provincial Rd. 8 X, 110-111K, Roadside.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Magnoliopsidae|Trochodendrales|Trochodendraceae",NA,NA,"ASIA",NA,NA,NA,"Yang, TYA; Hsu, FS  2762 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",139.409722,36.585556,"gass84","gbif","1829642316","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","95f4f542-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-16T04:41:04.875+0000","2020-03-16T04:41:43.983+0000",129,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Gunma",1986,7,27,1986-07-27,"2015-12-20T16:03:06.000+0000","2020-03-16T04:41:43.983+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","JP","[]","[]","Japan",NA,"46337",NA,NA,NA,NA,"1829642316","plant","d3bdabba-f1a1-11e6-8d83-70e2840fc270",NA,"BS0083244",NA,NA,"GMNHJ",NA,NA,NA,NA,NA,NA,NA,"Azumacho-So-ori","en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Gunma|Midori-shi|Azumacho-So-ori","Midori-shi","<U+30DF><U+30C4><U+30D0>","Plantae|Spermatophyta|Dicotyledoneae|Umbelliferae|Cryptotaenia|japonica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",138.3581,35.3179,"gass84","gbif","1933885002","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","848f7570-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-23T07:00:23.917+0000","2020-03-23T07:04:11.031+0000",124,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Shizuoka Pref.",1986,7,9,1986-07-09,"2018-03-11T11:55:27.000+0000","2020-03-23T07:04:11.031+0000","http://db.kahaku.go.jp/webmuseum_en/detail?cls=col_b1_01&pkey=TNS-VS%2C960698%2C","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","JP","[]","[]","Japan",NA,"93976",NA,NA,NA,NA,"1933885002","VS","e5f46234-ee14-4e39-b7f1-fa09005ed550",NA,"960698",NA,NA,"TNS",NA,NA,NA,NA,NA,NA,NA,NA,"en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Shizuoka Pref.|Shizuoka-shi","Shizuoka-shi","<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|Tracheophyta|Magnoliopsida|Trochodendrales|Trochodendraceae|Trochodendron|aralioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",139.08423,36.0085,"gass84","gbif","393113046","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","7adffacc-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-23T07:08:28.382+0000","2020-03-23T07:09:03.202+0000",97,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Saitama",1986,7,31,1986-07-31,"2011-04-21T02:02:08.000+0000","2020-03-23T07:09:03.202+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","JP","[]","[]","Japan",NA,"7797",NA,NA,NA,NA,"393113046","As","a8b36b38-f1a3-11e6-a8fe-70e2840fc270",NA,"7797",NA,NA,"SMNH",NA,NA,NA,NA,NA,NA,NA,"Mt. Wanagura-san","en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Saitama|Chichibu-gun Otakimura|Mt. Wanagura-san","Chichibu-gun Otakimura","<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|Angiospermae|Dicotyledoneae|Magnoliales|Trochodendraceae|Trochodendron|aralioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",NA,NA,"","gbif","1931552175","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","6b58525c-da6e-4d0a-a3fd-457efa65984b","c3367060-856b-11d9-8486-b8a03c50a862","8120860c-d51c-4f5f-b865-3c8e39eb6915","JP","DWC_ARCHIVE","2020-02-04T16:12:30.923+0000","2020-02-10T13:38:36.302+0000",48,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Fukushima",1986,8,13,1986-08-13,"2016-03-01T00:00:00.000+0000","2020-02-10T13:38:36.302+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Magnoliopsida","JP","[]","[]","Japan","Biodiversity Center of Japan, Ministry of the Environment","urn:catalog:BDCJ:VEG2-5:00007386",NA,NA,"The 2-5th National Survey on the Natural Environment: Vegetation Survey",NA,"1931552175","VEG2-5","urn:catalog:BDCJ:VEG2-5:00007386",NA,"00007386","Biodiversity Center of Japan, Ministry of the Environment",NA,"BDCJ",NA,NA,NA,NA,NA,"ICBN",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,"3107003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1630m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The user must cite the source when using this dataset. See also the metadata of this dataset.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",134.03125,33.770833,"cdround,gass84","gbif","1830659615","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","869b5244-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-16T05:11:21.756+0000","2020-03-16T05:12:23.439+0000",125,"PRESERVED_SPECIMEN",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,NA,"Pref. Kochi",1986,9,28,1986-09-28,"2018-08-13T04:44:50.000+0000","2020-03-16T05:12:23.439+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","JP","[]","[]","Japan",NA,"15530",NA,NA,NA,NA,"1830659615","MBK","e72f4914-f8b9-11e6-b9a1-70e2840fc270",NA,"0149354",NA,NA,"MBK",NA,NA,NA,NA,NA,NA,NA,NA,"en","text",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan|Pref. Kochi|Monobe Village","Monobe Village","<U+30E4><U+30DE><U+30B0><U+30EB><U+30DE>","Plantae|Magnoliales|Trochodendraceae|Trochodendron|aralioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
